id,lesson,kana,kanji,romaji,meaning,category,source
619,39,考えます,かんがえます,kangaemasu,berpikir
620,39,決めます,きめます,kimemasu,menentukan
621,39,伝えます,つたえます,tsutaemasu,menyampaikan
622,39,比べます,くらべます,kurabemasu,membandingkan
623,39,違います,ちがいます,chigaimasu,berbeda
624,39,同じ,おなじ,onaji,sama
625,39,理由,りゆう,riyuu,alasan
626,39,結果,けっか,kekka,hasil
627,39,方法,ほうほう,houhou,metode/cara
628,39,意見,いけん,iken,pendapat
629,39,場合,ばあい,baai,kasus/keadaan
630,39,問題,もんだい,mondai,masalah

631,40,数えます,かぞえます,kazoemasu,menghitung
632,40,測ります,はかります,hakarimasu,mengukur
633,40,量ります,はかります,hakarimasu,menimbang
634,40,確かめます,たしかめます,tashikamemasu,memastikan
635,40,合います,あいます,aimasu,cocok/sesuai
636,40,違います,ちがいます,chigaimasu,tidak sama
637,40,足ります,たります,tarimasu,cukup
638,40,余ります,あまります,amarimasu,bersisa
639,40,出ます,でます,demasu,keluar/muncul
640,40,入ります,はいります,hairimasu,masuk
641,40,音,おと,oto,suara
642,40,大きさ,おおきさ,ookisa,ukuran
643,40,重さ,おもさ,omosa,berat
644,40,色,いろ,iro,warna
645,40,形,かたち,katachi,bentuk
646,40,値段,ねだん,nedan,harga
647,40,量,りょう,ryou,jumlah/volume
648,40,基準,きじゅん,kijun,standar
649,40,正確,せいかく,seikaku,akurat
650,40,間違い,まちがい,machigai,kesalahan

651,41,受けます,うけます,ukemasu,mengikuti/menerima
652,41,合格します,ごうかくします,goukaku shimasu,lulus
653,41,失敗します,しっぱいします,shippai shimasu,gagal
654,41,試験,しけん,shiken,ujian
655,41,経験,けいけん,keiken,pengalaman
656,41,経験します,けいけんします,keiken shimasu,mengalami
657,41,機会,きかい,kikai,kesempatan
658,41,原因,げんいん,genin,penyebab
659,41,結果,けっか,kekka,hasil
660,41,努力,どりょく,doryoku,usaha
661,41,努力します,どりょくします,doryoku shimasu,berusaha
662,41,成功,せいこう,seikou,keberhasilan
663,41,成功します,せいこうします,seikou shimasu,berhasil
664,41,失敗,しっぱい,shippai,kegagalan
665,41,感謝,かんしゃ,kansha,terima kasih/rasa syukur
666,41,感謝します,かんしゃします,kansha shimasu,berterima kasih
667,41,反省,はんせい,hansei,introspeksi
668,41,反省します,はんせいします,hansei shimasu,introspeksi
669,41,理由,りゆう,riyuu,alasan
670,41,自信,じしん,jishin,percaya diri

671,42,包みます,つつみます,tsutsumimasu,membungkus
672,42,混みます,こみます,komimasu,padat/ramai
673,42,空きます,あきます,akimasu,kosong/lowong
674,42,助けます,たすけます,tasukemasu,menolong
675,42,届けます,とどけます,todokemasu,mengantarkan
676,42,過ぎます,すぎます,sugimasu,melewati/terlalu
677,42,慣れます,なれます,naremasu,terbiasa
678,42,腐ります,くさります,kusarimasu,busuk
679,42,焼けます,やけます,yakemasu,terbakar/terpanggang
680,42,晴れます,はれます,haremasu,cerah
681,42,続きます,つづきます,tsuzukimasu,berlanjut
682,42,安全,あんぜん,anzen,aman
683,42,危険,きけん,kiken,berbahaya
684,42,注意,ちゅうい,chuui,perhatian
685,42,注意します,ちゅういします,chuui shimasu,memperingatkan
686,42,生活,せいかつ,seikatsu,kehidupan
687,42,環境,かんきょう,kankyou,lingkungan
688,42,習慣,しゅうかん,shuukan,kebiasaan
689,42,変化,へんか,henka,perubahan
690,42,影響,えいきょう,eikyou,pengaruh

691,43,増えます,ふえます,fuemasu,bertambah
692,43,減ります,へります,herimasu,berkurang
693,43,上がります,あがります,agarimasu,naik
694,43,下がります,さがります,sagarimasu,turun
695,43,伸びます,のびます,nobimasu,memanjang/berkembang
696,43,縮みます,ちぢみます,chijimimasu,menyusut
697,43,広がります,ひろがります,hirogarimasu,meluas
698,43,狭まります,せばまります,sebamarimasu,menyempit
699,43,変わります,かわります,kawarimasu,berubah
700,43,続けます,つづけます,tsudukemasu,melanjutkan
701,43,成長,せいちょう,seichou,pertumbuhan
702,43,発展,はってん,hatten,perkembangan
703,43,人口,じんこう,jinkou,populasi
704,43,経済,けいざい,keizai,ekonomi
705,43,社会,しゃかい,shakai,masyarakat
706,43,技術,ぎじゅつ,gijutsu,teknologi
707,43,進歩,しんぽ,shinpo,kemajuan
708,43,影響,えいきょう,eikyou,pengaruh
709,43,変化,へんか,henka,perubahan
710,43,将来,しょうらい,shourai,masa depan

711,44,泣きます,なきます,nakimasu,menangis
712,44,笑います,わらいます,waraimasu,tertawa
713,44,怒ります,おこります,okorimasu,marah
714,44,喜びます,よろこびます,yorokobimasu,bergembira
715,44,驚きます,おどろきます,odorokimasu,terkejut
716,44,安心します,あんしんします,anshin shimasu,lega
717,44,心配します,しんぱいします,shinpai shimasu,khawatir
718,44,感動します,かんどうします,kandou shimasu,terharu
719,44,気持ち,きもち,kimochi,perasaan
720,44,感情,かんじょう,kanjou,emosi
721,44,理由,りゆう,riyuu,alasan
722,44,原因,げんいん,genin,penyebab
723,44,結果,けっか,kekka,hasil
724,44,経験,けいけん,keiken,pengalaman
725,44,思い出,おもいで,omoide,kenangan
726,44,記憶,きおく,kioku,ingatan
727,44,過去,かこ,kako,masa lalu
728,44,現在,げんざい,genzai,sekarang
729,44,未来,みらい,mirai,masa depan
730,44,人生,じんせい,jinsei,kehidupan

731,45,信じます,しんじます,shinjimasu,percaya
732,45,疑います,うたがいます,utagaimasu,meragukan
733,45,認めます,みとめます,mitomemasu,mengakui
734,45,否定します,ひていします,hitei shimasu,menolak
735,45,約束,やくそく,yakusoku,janji
736,45,守ります,まもります,mamorimasu,menjaga/menepati
737,45,破ります,やぶります,yaburimasu,melanggar
738,45,責任,せきにん,sekinin,tanggung jawab
739,45,義務,ぎむ,gimu,kewajiban
740,45,権利,けんり,kenri,hak
741,45,自由,じゆう,jiyuu,kebebasan
742,45,規則,きそく,kisoku,aturan
743,45,法律,ほうりつ,houritsu,hukum
744,45,社会,しゃかい,shakai,masyarakat
745,45,行動,こうどう,koudou,tindakan
746,45,判断,はんだん,handan,penilaian
747,45,選択,せんたく,sentaku,pilihan
748,45,決断,けつだん,ketsudan,keputusan
749,45,価値,かち,kachi,nilai
750,45,信頼,しんらい,shinrai,kepercayaan

751,46,渡します,わたします,watashimasu,menyerahkan
752,46,返します,かえします,kaeshimasu,mengembalikan
753,46,預けます,あずけます,azukemasu,menitipkan
754,46,受け取ります,うけとります,uketorimasu,menerima
755,46,紹介,しょうかい,shoukai,perkenalan
756,46,紹介します,しょうかいします,shoukai shimasu,memperkenalkan
757,46,案内,あんない,annai,panduan
758,46,案内します,あんないします,annai shimasu,memandu
759,46,説明,せつめい,setsumei,penjelasan
760,46,説明します,せつめいします,setsumei shimasu,menjelaskan
761,46,準備,じゅんび,junbi,persiapan
762,46,準備します,じゅんびします,junbi shimasu,mempersiapkan
763,46,確認,かくにん,kakunin,konfirmasi
764,46,確認します,かくにんします,kakunin shimasu,memastikan
765,46,連絡,れんらく,renraku,kontak
766,46,連絡します,れんらくします,renraku shimasu,menghubungi
767,46,書類,しょるい,shorui,dokumen
768,46,資料,しりょう,shiryou,materi/data
769,46,手続き,てつづき,tetsuzuki,prosedur
770,46,受付,うけつけ,uketsuke,resepsionis/penerimaan

771,47,集まります,あつまります,atsumarimasu,berkumpul
772,47,別れます,わかれます,wakaremasu,berpisah
773,47,続けます,つづけます,tsudukemasu,melanjutkan
774,47,終わります,おわります,owarimasu,selesai
775,47,始まります,はじまります,hajimarimasu,dimulai
776,47,変わります,かわります,kawarimasu,berubah
777,47,決まります,きまります,kimarimasu,ditentukan
778,47,増えます,ふえます,fuemasu,bertambah
779,47,減ります,へります,herimasu,berkurang
780,47,広がります,ひろがります,hirogarimasu,meluas
781,47,狭くなります,せまくなります,semaku narimasu,menjadi sempit
782,47,便利,べんり,benri,praktis
783,47,不便,ふべん,fuben,tidak praktis
784,47,簡単,かんたん,kantan,mudah
785,47,複雑,ふくざつ,fukuzatsu,rumit
786,47,大切,たいせつ,taisetsu,penting
787,47,必要,ひつよう,hitsuyou,perlu
788,47,可能,かのう,kanou,mungkin
789,47,影響,えいきょう,eikyou,pengaruh
790,47,変化,へんか,henka,perubahan

791,48,下げます,さげます,sagemasu,menurunkan
792,48,上げます,あげます,agemasu,menaikkan
793,48,止めます,とめます,tomemasu,menghentikan
794,48,続けます,つづけます,tsudukemasu,melanjutkan
795,48,取り替えます,とりかえます,torikaemasu,mengganti
796,48,直します,なおします,naoshimasu,memperbaiki
797,48,修理,しゅうり,shuuri,perbaikan
798,48,修理します,しゅうりします,shuuri shimasu,memperbaiki
799,48,点検,てんけん,tenken,pemeriksaan
800,48,点検します,てんけんします,tenken shimasu,memeriksa
801,48,操作,そうさ,sousa,pengoperasian
802,48,方法,ほうほう,houhou,cara/metode
803,48,原因,げんいん,genin,penyebab
804,48,結果,けっか,kekka,hasil
805,48,対策,たいさく,taisaku,solusi/langkah
806,48,故障,こしょう,koshou,kerusakan
807,48,安全,あんぜん,anzen,aman
808,48,注意,ちゅうい,chuui,perhatian
809,48,危険,きけん,kiken,berbahaya
810,48,規則,きそく,kisoku,aturan

811,49,感謝,かんしゃ,kansha,rasa terima kasih
812,49,感謝します,かんしゃします,kansha shimasu,berterima kasih
813,49,謝ります,あやまります,ayamarimasu,meminta maaf
814,49,許します,ゆるします,yurushimasu,memaafkan
815,49,尊敬,そんけい,sonkei,hormat
816,49,尊敬します,そんけいします,sonkei shimasu,menghormati
817,49,信頼,しんらい,shinrai,kepercayaan
818,49,信じます,しんじます,shinjimasu,percaya
819,49,約束,やくそく,yakusoku,janji
820,49,守ります,まもります,mamorimasu,menepati/menjaga
821,49,破ります,やぶります,yaburimasu,melanggar
822,49,責任,せきにん,sekinin,tanggung jawab
823,49,義務,ぎむ,gimu,kewajiban
824,49,権利,けんり,kenri,hak
825,49,社会,しゃかい,shakai,masyarakat
826,49,規則,きそく,kisoku,aturan
827,49,法律,ほうりつ,houritsu,hukum
828,49,行動,こうどう,koudou,tindakan
829,49,判断,はんだん,handan,penilaian
830,49,価値,かち,kachi,nilai

831,50,思います,おもいます,omoimasu,berpikir/merasa
832,50,考えます,かんがえます,kangaemasu,memikirkan
833,50,信じます,しんじます,shinjimasu,percaya
834,50,感じます,かんじます,kanjimasu,merasakan
835,50,決めます,きめます,kimemasu,menentukan
836,50,選びます,えらびます,erabimasu,memilih
837,50,続けます,つづけます,tsudukemasu,melanjutkan
838,50,やめます,やめます,yamemasu,berhenti
839,50,目標,もくひょう,mokuhyou,tujuan
840,50,計画,けいかく,keikaku,rencana
841,50,夢,ゆめ,yume,mimpi
842,50,希望,きぼう,kibou,harapan
843,50,将来,しょうらい,shourai,masa depan
844,50,人生,じんせい,jinsei,kehidupan
845,50,経験,けいけん,keiken,pengalaman
846,50,成功,せいこう,seikou,keberhasilan
847,50,失敗,しっぱい,shippai,kegagalan
848,50,努力,どりょく,doryoku,usaha
849,50,挑戦,ちょうせん,chousen,tantangan
850,50,成長,せいちょう,seichou,pertumbuhan

901,35,スマホ,,sumaho,smartphone,supplement
902,35,充電,じゅうでん,juuden,pengisian daya,supplement
903,35,通知,つうち,tsuuchi,notifikasi,supplement
